R,C,V_in,V_out
2818.181818181818,8.200000000000001e-06,5.0,0.0
2818.181818181818,8.3e-06,5.0,0.0
2818.181818181818,8.400000000000001e-06,5.0,0.0
2818.181818181818,8.5e-06,5.0,0.0
2818.181818181818,8.6e-06,5.0,0.0
2818.181818181818,8.7e-06,5.0,0.0
2818.181818181818,8.8e-06,5.0,0.0
2818.181818181818,8.900000000000001e-06,5.0,0.0
2818.181818181818,9e-06,5.0,0.0
2818.181818181818,9.100000000000001e-06,5.0,0.0
2818.181818181818,9.2e-06,5.0,0.0
2818.181818181818,9.3e-06,5.0,0.0
2818.181818181818,9.4e-06,5.0,0.0
2818.181818181818,9.5e-06,5.0,0.0
2818.181818181818,9.6e-06,5.0,0.0
2818.181818181818,9.7e-06,5.0,0.0
2818.181818181818,9.800000000000001e-06,5.0,0.0
2818.181818181818,9.9e-06,5.0,0.0
2818.181818181818,1e-05,5.0,0.0
2909.090909090909,1e-07,5.0,0.0
2909.090909090909,2e-07,5.0,0.0
2909.090909090909,3e-07,5.0,0.0
2909.090909090909,4e-07,5.0,0.0
2909.090909090909,5e-07,5.0,0.0
2909.090909090909,6e-07,5.0,0.0
2909.090909090909,7e-07,5.0,0.0
2909.090909090909,8e-07,5.0,0.0
2909.090909090909,9e-07,5.0,0.0
2909.090909090909,1e-06,5.0,0.0
2909.090909090909,1.1e-06,5.0,0.0
2909.090909090909,1.2e-06,5.0,0.0
2909.090909090909,1.2999999999999998e-06,5.0,0.0
2909.090909090909,1.3999999999999997e-06,5.0,0.0
2909.090909090909,1.5e-06,5.0,0.0
2909.090909090909,1.6e-06,5.0,0.0
2909.090909090909,1.6999999999999998e-06,5.0,0.0
2909.090909090909,1.7999999999999997e-06,5.0,0.0
2909.090909090909,1.9e-06,5.0,0.0
2909.090909090909,2e-06,5.0,0.0
2909.090909090909,2.1e-06,5.0,0.0
2909.090909090909,2.1999999999999997e-06,5.0,0.0
2909.090909090909,2.3e-06,5.0,0.0
2909.090909090909,2.4e-06,5.0,0.0
2909.090909090909,2.4999999999999998e-06,5.0,0.0
2909.090909090909,2.5999999999999997e-06,5.0,0.0
2909.090909090909,2.6999999999999996e-06,5.0,0.0
2909.090909090909,2.8e-06,5.0,0.0
2909.090909090909,2.8999999999999998e-06,5.0,0.0
2909.090909090909,2.9999999999999997e-06,5.0,0.0
2909.090909090909,3.1e-06,5.0,0.0
2909.090909090909,3.2e-06,5.0,0.0
2909.090909090909,3.2999999999999997e-06,5.0,0.0
2909.090909090909,3.3999999999999996e-06,5.0,0.0
2909.090909090909,3.4999999999999995e-06,5.0,0.0
2909.090909090909,3.6e-06,5.0,0.0
2909.090909090909,3.6999999999999997e-06,5.0,0.0
2909.090909090909,3.7999999999999996e-06,5.0,0.0
2909.090909090909,3.9e-06,5.0,0.0
2909.090909090909,4e-06,5.0,0.0
2909.090909090909,4.1e-06,5.0,0.0
2909.090909090909,4.2e-06,5.0,0.0
2909.090909090909,4.2999999999999995e-06,5.0,0.0
2909.090909090909,4.399999999999999e-06,5.0,0.0
2909.090909090909,4.5e-06,5.0,0.0
2909.090909090909,4.6e-06,5.0,0.0
2909.090909090909,4.7e-06,5.0,0.0
2909.090909090909,4.8e-06,5.0,0.0
2909.090909090909,4.9e-06,5.0,0.0
2909.090909090909,4.9999999999999996e-06,5.0,0.0
2909.090909090909,5.0999999999999995e-06,5.0,0.0
2909.090909090909,5.199999999999999e-06,5.0,0.0
2909.090909090909,5.299999999999999e-06,5.0,0.0
2909.090909090909,5.4e-06,5.0,0.0
2909.090909090909,5.5e-06,5.0,0.0
2909.090909090909,5.6e-06,5.0,0.0
2909.090909090909,5.7e-06,5.0,0.0
2909.090909090909,5.7999999999999995e-06,5.0,0.0
2909.090909090909,5.899999999999999e-06,5.0,0.0
2909.090909090909,5.999999999999999e-06,5.0,0.0
2909.090909090909,6.1e-06,5.0,0.0
2909.090909090909,6.2e-06,5.0,0.0
2909.090909090909,6.3e-06,5.0,0.0
2909.090909090909,6.4e-06,5.0,0.0
2909.090909090909,6.5e-06,5.0,0.0
2909.090909090909,6.5999999999999995e-06,5.0,0.0
2909.090909090909,6.699999999999999e-06,5.0,0.0
2909.090909090909,6.799999999999999e-06,5.0,0.0
2909.090909090909,6.899999999999999e-06,5.0,0.0
2909.090909090909,7e-06,5.0,0.0
2909.090909090909,7.1e-06,5.0,0.0
2909.090909090909,7.2e-06,5.0,0.0
2909.090909090909,7.2999999999999996e-06,5.0,0.0
2909.090909090909,7.3999999999999995e-06,5.0,0.0
2909.090909090909,7.499999999999999e-06,5.0,0.0
2909.090909090909,7.599999999999999e-06,5.0,0.0
2909.090909090909,7.7e-06,5.0,0.0
2909.090909090909,7.8e-06,5.0,0.0
2909.090909090909,7.9e-06,5.0,0.0
2909.090909090909,8e-06,5.0,0.0
2909.090909090909,8.1e-06,5.0,0.0
2909.090909090909,8.200000000000001e-06,5.0,0.0
2909.090909090909,8.3e-06,5.0,0.0
2909.090909090909,8.400000000000001e-06,5.0,0.0
2909.090909090909,8.5e-06,5.0,0.0
2909.090909090909,8.6e-06,5.0,0.0
2909.090909090909,8.7e-06,5.0,0.0
2909.090909090909,8.8e-06,5.0,0.0
2909.090909090909,8.900000000000001e-06,5.0,0.0
2909.090909090909,9e-06,5.0,0.0
2909.090909090909,9.100000000000001e-06,5.0,0.0
2909.090909090909,9.2e-06,5.0,0.0
2909.090909090909,9.3e-06,5.0,0.0
2909.090909090909,9.4e-06,5.0,0.0
2909.090909090909,9.5e-06,5.0,0.0
2909.090909090909,9.6e-06,5.0,0.0
2909.090909090909,9.7e-06,5.0,0.0
2909.090909090909,9.800000000000001e-06,5.0,0.0
2909.090909090909,9.9e-06,5.0,0.0
2909.090909090909,1e-05,5.0,0.0
3000.0,1e-07,5.0,0.0
3000.0,2e-07,5.0,0.0
3000.0,3e-07,5.0,0.0
3000.0,4e-07,5.0,0.0
3000.0,5e-07,5.0,0.0
3000.0,6e-07,5.0,0.0
3000.0,7e-07,5.0,0.0
3000.0,8e-07,5.0,0.0
3000.0,9e-07,5.0,0.0
3000.0,1e-06,5.0,0.0
3000.0,1.1e-06,5.0,0.0
3000.0,1.2e-06,5.0,0.0
3000.0,1.2999999999999998e-06,5.0,0.0
3000.0,1.3999999999999997e-06,5.0,0.0
3000.0,1.5e-06,5.0,0.0
3000.0,1.6e-06,5.0,0.0
3000.0,1.6999999999999998e-06,5.0,0.0
3000.0,1.7999999999999997e-06,5.0,0.0
3000.0,1.9e-06,5.0,0.0
3000.0,2e-06,5.0,0.0
3000.0,2.1e-06,5.0,0.0
3000.0,2.1999999999999997e-06,5.0,0.0
3000.0,2.3e-06,5.0,0.0
3000.0,2.4e-06,5.0,0.0
3000.0,2.4999999999999998e-06,5.0,0.0
3000.0,2.5999999999999997e-06,5.0,0.0
3000.0,2.6999999999999996e-06,5.0,0.0
3000.0,2.8e-06,5.0,0.0
3000.0,2.8999999999999998e-06,5.0,0.0
3000.0,2.9999999999999997e-06,5.0,0.0
3000.0,3.1e-06,5.0,0.0
3000.0,3.2e-06,5.0,0.0
3000.0,3.2999999999999997e-06,5.0,0.0
3000.0,3.3999999999999996e-06,5.0,0.0
3000.0,3.4999999999999995e-06,5.0,0.0
3000.0,3.6e-06,5.0,0.0
3000.0,3.6999999999999997e-06,5.0,0.0
3000.0,3.7999999999999996e-06,5.0,0.0
3000.0,3.9e-06,5.0,0.0
3000.0,4e-06,5.0,0.0
3000.0,4.1e-06,5.0,0.0
3000.0,4.2e-06,5.0,0.0
3000.0,4.2999999999999995e-06,5.0,0.0
3000.0,4.399999999999999e-06,5.0,0.0
3000.0,4.5e-06,5.0,0.0
3000.0,4.6e-06,5.0,0.0
3000.0,4.7e-06,5.0,0.0
3000.0,4.8e-06,5.0,0.0
3000.0,4.9e-06,5.0,0.0
3000.0,4.9999999999999996e-06,5.0,0.0
3000.0,5.0999999999999995e-06,5.0,0.0
3000.0,5.199999999999999e-06,5.0,0.0
3000.0,5.299999999999999e-06,5.0,0.0
3000.0,5.4e-06,5.0,0.0
3000.0,5.5e-06,5.0,0.0
3000.0,5.6e-06,5.0,0.0
3000.0,5.7e-06,5.0,0.0
3000.0,5.7999999999999995e-06,5.0,0.0
3000.0,5.899999999999999e-06,5.0,0.0
3000.0,5.999999999999999e-06,5.0,0.0
3000.0,6.1e-06,5.0,0.0
3000.0,6.2e-06,5.0,0.0
3000.0,6.3e-06,5.0,0.0
3000.0,6.4e-06,5.0,0.0
3000.0,6.5e-06,5.0,0.0
3000.0,6.5999999999999995e-06,5.0,0.0
3000.0,6.699999999999999e-06,5.0,0.0
3000.0,6.799999999999999e-06,5.0,0.0
3000.0,6.899999999999999e-06,5.0,0.0
3000.0,7e-06,5.0,0.0
3000.0,7.1e-06,5.0,0.0
3000.0,7.2e-06,5.0,0.0
3000.0,7.2999999999999996e-06,5.0,0.0
3000.0,7.3999999999999995e-06,5.0,0.0
3000.0,7.499999999999999e-06,5.0,0.0
3000.0,7.599999999999999e-06,5.0,0.0
3000.0,7.7e-06,5.0,0.0
3000.0,7.8e-06,5.0,0.0
3000.0,7.9e-06,5.0,0.0
3000.0,8e-06,5.0,0.0
3000.0,8.1e-06,5.0,0.0
3000.0,8.200000000000001e-06,5.0,0.0
3000.0,8.3e-06,5.0,0.0
3000.0,8.400000000000001e-06,5.0,0.0
3000.0,8.5e-06,5.0,0.0
3000.0,8.6e-06,5.0,0.0
3000.0,8.7e-06,5.0,0.0
3000.0,8.8e-06,5.0,0.0
3000.0,8.900000000000001e-06,5.0,0.0
3000.0,9e-06,5.0,0.0
3000.0,9.100000000000001e-06,5.0,0.0
3000.0,9.2e-06,5.0,0.0
3000.0,9.3e-06,5.0,0.0
3000.0,9.4e-06,5.0,0.0
3000.0,9.5e-06,5.0,0.0
3000.0,9.6e-06,5.0,0.0
3000.0,9.7e-06,5.0,0.0
3000.0,9.800000000000001e-06,5.0,0.0
3000.0,9.9e-06,5.0,0.0
3000.0,1e-05,5.0,0.0
3090.909090909091,1e-07,5.0,0.0
3090.909090909091,2e-07,5.0,0.0
3090.909090909091,3e-07,5.0,0.0
3090.909090909091,4e-07,5.0,0.0
3090.909090909091,5e-07,5.0,0.0
3090.909090909091,6e-07,5.0,0.0
3090.909090909091,7e-07,5.0,0.0
3090.909090909091,8e-07,5.0,0.0
3090.909090909091,9e-07,5.0,0.0
3090.909090909091,1e-06,5.0,0.0
3090.909090909091,1.1e-06,5.0,0.0
3090.909090909091,1.2e-06,5.0,0.0
3090.909090909091,1.2999999999999998e-06,5.0,0.0
3090.909090909091,1.3999999999999997e-06,5.0,0.0
3090.909090909091,1.5e-06,5.0,0.0
3090.909090909091,1.6e-06,5.0,0.0
3090.909090909091,1.6999999999999998e-06,5.0,0.0
3090.909090909091,1.7999999999999997e-06,5.0,0.0
3090.909090909091,1.9e-06,5.0,0.0
3090.909090909091,2e-06,5.0,0.0
3090.909090909091,2.1e-06,5.0,0.0
3090.909090909091,2.1999999999999997e-06,5.0,0.0
3090.909090909091,2.3e-06,5.0,0.0
3090.909090909091,2.4e-06,5.0,0.0
3090.909090909091,2.4999999999999998e-06,5.0,0.0
3090.909090909091,2.5999999999999997e-06,5.0,0.0
3090.909090909091,2.6999999999999996e-06,5.0,0.0
3090.909090909091,2.8e-06,5.0,0.0
3090.909090909091,2.8999999999999998e-06,5.0,0.0
3090.909090909091,2.9999999999999997e-06,5.0,0.0
3090.909090909091,3.1e-06,5.0,0.0
3090.909090909091,3.2e-06,5.0,0.0
3090.909090909091,3.2999999999999997e-06,5.0,0.0
3090.909090909091,3.3999999999999996e-06,5.0,0.0
3090.909090909091,3.4999999999999995e-06,5.0,0.0
3090.909090909091,3.6e-06,5.0,0.0
3090.909090909091,3.6999999999999997e-06,5.0,0.0
3090.909090909091,3.7999999999999996e-06,5.0,0.0
3090.909090909091,3.9e-06,5.0,0.0
3090.909090909091,4e-06,5.0,0.0
3090.909090909091,4.1e-06,5.0,0.0
3090.909090909091,4.2e-06,5.0,0.0
3090.909090909091,4.2999999999999995e-06,5.0,0.0
3090.909090909091,4.399999999999999e-06,5.0,0.0
3090.909090909091,4.5e-06,5.0,0.0
3090.909090909091,4.6e-06,5.0,0.0
3090.909090909091,4.7e-06,5.0,0.0
3090.909090909091,4.8e-06,5.0,0.0
3090.909090909091,4.9e-06,5.0,0.0
3090.909090909091,4.9999999999999996e-06,5.0,0.0
3090.909090909091,5.0999999999999995e-06,5.0,0.0
3090.909090909091,5.199999999999999e-06,5.0,0.0
3090.909090909091,5.299999999999999e-06,5.0,0.0
3090.909090909091,5.4e-06,5.0,0.0
3090.909090909091,5.5e-06,5.0,0.0
3090.909090909091,5.6e-06,5.0,0.0
3090.909090909091,5.7e-06,5.0,0.0
3090.909090909091,5.7999999999999995e-06,5.0,0.0
3090.909090909091,5.899999999999999e-06,5.0,0.0
3090.909090909091,5.999999999999999e-06,5.0,0.0
3090.909090909091,6.1e-06,5.0,0.0
3090.909090909091,6.2e-06,5.0,0.0
3090.909090909091,6.3e-06,5.0,0.0
3090.909090909091,6.4e-06,5.0,0.0
3090.909090909091,6.5e-06,5.0,0.0
3090.909090909091,6.5999999999999995e-06,5.0,0.0
3090.909090909091,6.699999999999999e-06,5.0,0.0
3090.909090909091,6.799999999999999e-06,5.0,0.0
3090.909090909091,6.899999999999999e-06,5.0,0.0
3090.909090909091,7e-06,5.0,0.0
3090.909090909091,7.1e-06,5.0,0.0
3090.909090909091,7.2e-06,5.0,0.0
3090.909090909091,7.2999999999999996e-06,5.0,0.0
3090.909090909091,7.3999999999999995e-06,5.0,0.0
3090.909090909091,7.499999999999999e-06,5.0,0.0
3090.909090909091,7.599999999999999e-06,5.0,0.0
3090.909090909091,7.7e-06,5.0,0.0
3090.909090909091,7.8e-06,5.0,0.0
3090.909090909091,7.9e-06,5.0,0.0
3090.909090909091,8e-06,5.0,0.0
3090.909090909091,8.1e-06,5.0,0.0
3090.909090909091,8.200000000000001e-06,5.0,0.0
3090.909090909091,8.3e-06,5.0,0.0
3090.909090909091,8.400000000000001e-06,5.0,0.0
3090.909090909091,8.5e-06,5.0,0.0
3090.909090909091,8.6e-06,5.0,0.0
3090.909090909091,8.7e-06,5.0,0.0
3090.909090909091,8.8e-06,5.0,0.0
3090.909090909091,8.900000000000001e-06,5.0,0.0
3090.909090909091,9e-06,5.0,0.0
3090.909090909091,9.100000000000001e-06,5.0,0.0
3090.909090909091,9.2e-06,5.0,0.0
3090.909090909091,9.3e-06,5.0,0.0
3090.909090909091,9.4e-06,5.0,0.0
3090.909090909091,9.5e-06,5.0,0.0
3090.909090909091,9.6e-06,5.0,0.0
3090.909090909091,9.7e-06,5.0,0.0
3090.909090909091,9.800000000000001e-06,5.0,0.0
3090.909090909091,9.9e-06,5.0,0.0
3090.909090909091,1e-05,5.0,0.0
3181.818181818182,1e-07,5.0,0.0
3181.818181818182,2e-07,5.0,0.0
3181.818181818182,3e-07,5.0,0.0
3181.818181818182,4e-07,5.0,0.0
3181.818181818182,5e-07,5.0,0.0
3181.818181818182,6e-07,5.0,0.0
3181.818181818182,7e-07,5.0,0.0
3181.818181818182,8e-07,5.0,0.0
3181.818181818182,9e-07,5.0,0.0
3181.818181818182,1e-06,5.0,0.0
3181.818181818182,1.1e-06,5.0,0.0
3181.818181818182,1.2e-06,5.0,0.0
3181.818181818182,1.2999999999999998e-06,5.0,0.0
3181.818181818182,1.3999999999999997e-06,5.0,0.0
3181.818181818182,1.5e-06,5.0,0.0
3181.818181818182,1.6e-06,5.0,0.0
3181.818181818182,1.6999999999999998e-06,5.0,0.0
3181.818181818182,1.7999999999999997e-06,5.0,0.0
3181.818181818182,1.9e-06,5.0,0.0
3181.818181818182,2e-06,5.0,0.0
3181.818181818182,2.1e-06,5.0,0.0
3181.818181818182,2.1999999999999997e-06,5.0,0.0
3181.818181818182,2.3e-06,5.0,0.0
3181.818181818182,2.4e-06,5.0,0.0
3181.818181818182,2.4999999999999998e-06,5.0,0.0
3181.818181818182,2.5999999999999997e-06,5.0,0.0
3181.818181818182,2.6999999999999996e-06,5.0,0.0
3181.818181818182,2.8e-06,5.0,0.0
3181.818181818182,2.8999999999999998e-06,5.0,0.0
3181.818181818182,2.9999999999999997e-06,5.0,0.0
3181.818181818182,3.1e-06,5.0,0.0
3181.818181818182,3.2e-06,5.0,0.0
3181.818181818182,3.2999999999999997e-06,5.0,0.0
3181.818181818182,3.3999999999999996e-06,5.0,0.0
3181.818181818182,3.4999999999999995e-06,5.0,0.0
3181.818181818182,3.6e-06,5.0,0.0
3181.818181818182,3.6999999999999997e-06,5.0,0.0
3181.818181818182,3.7999999999999996e-06,5.0,0.0
3181.818181818182,3.9e-06,5.0,0.0
3181.818181818182,4e-06,5.0,0.0
3181.818181818182,4.1e-06,5.0,0.0
3181.818181818182,4.2e-06,5.0,0.0
3181.818181818182,4.2999999999999995e-06,5.0,0.0
3181.818181818182,4.399999999999999e-06,5.0,0.0
3181.818181818182,4.5e-06,5.0,0.0
3181.818181818182,4.6e-06,5.0,0.0
3181.818181818182,4.7e-06,5.0,0.0
3181.818181818182,4.8e-06,5.0,0.0
3181.818181818182,4.9e-06,5.0,0.0
3181.818181818182,4.9999999999999996e-06,5.0,0.0
3181.818181818182,5.0999999999999995e-06,5.0,0.0
3181.818181818182,5.199999999999999e-06,5.0,0.0
3181.818181818182,5.299999999999999e-06,5.0,0.0
3181.818181818182,5.4e-06,5.0,0.0
3181.818181818182,5.5e-06,5.0,0.0
3181.818181818182,5.6e-06,5.0,0.0
3181.818181818182,5.7e-06,5.0,0.0
3181.818181818182,5.7999999999999995e-06,5.0,0.0
3181.818181818182,5.899999999999999e-06,5.0,0.0
3181.818181818182,5.999999999999999e-06,5.0,0.0
3181.818181818182,6.1e-06,5.0,0.0
3181.818181818182,6.2e-06,5.0,0.0
3181.818181818182,6.3e-06,5.0,0.0
3181.818181818182,6.4e-06,5.0,0.0
3181.818181818182,6.5e-06,5.0,0.0
3181.818181818182,6.5999999999999995e-06,5.0,0.0
3181.818181818182,6.699999999999999e-06,5.0,0.0
3181.818181818182,6.799999999999999e-06,5.0,0.0
3181.818181818182,6.899999999999999e-06,5.0,0.0
3181.818181818182,7e-06,5.0,0.0
3181.818181818182,7.1e-06,5.0,0.0
3181.818181818182,7.2e-06,5.0,0.0
3181.818181818182,7.2999999999999996e-06,5.0,0.0
3181.818181818182,7.3999999999999995e-06,5.0,0.0
3181.818181818182,7.499999999999999e-06,5.0,0.0
3181.818181818182,7.599999999999999e-06,5.0,0.0
3181.818181818182,7.7e-06,5.0,0.0
3181.818181818182,7.8e-06,5.0,0.0
3181.818181818182,7.9e-06,5.0,0.0
3181.818181818182,8e-06,5.0,0.0
3181.818181818182,8.1e-06,5.0,0.0
3181.818181818182,8.200000000000001e-06,5.0,0.0
3181.818181818182,8.3e-06,5.0,0.0
3181.818181818182,8.400000000000001e-06,5.0,0.0
3181.818181818182,8.5e-06,5.0,0.0
3181.818181818182,8.6e-06,5.0,0.0
3181.818181818182,8.7e-06,5.0,0.0
3181.818181818182,8.8e-06,5.0,0.0
3181.818181818182,8.900000000000001e-06,5.0,0.0
3181.818181818182,9e-06,5.0,0.0
3181.818181818182,9.100000000000001e-06,5.0,0.0
3181.818181818182,9.2e-06,5.0,0.0
3181.818181818182,9.3e-06,5.0,0.0
3181.818181818182,9.4e-06,5.0,0.0
3181.818181818182,9.5e-06,5.0,0.0
3181.818181818182,9.6e-06,5.0,0.0
3181.818181818182,9.7e-06,5.0,0.0
3181.818181818182,9.800000000000001e-06,5.0,0.0
3181.818181818182,9.9e-06,5.0,0.0
3181.818181818182,1e-05,5.0,0.0
3272.7272727272725,1e-07,5.0,0.0
3272.7272727272725,2e-07,5.0,0.0
3272.7272727272725,3e-07,5.0,0.0
3272.7272727272725,4e-07,5.0,0.0
3272.7272727272725,5e-07,5.0,0.0
3272.7272727272725,6e-07,5.0,0.0
3272.7272727272725,7e-07,5.0,0.0
3272.7272727272725,8e-07,5.0,0.0
3272.7272727272725,9e-07,5.0,0.0
3272.7272727272725,1e-06,5.0,0.0
3272.7272727272725,1.1e-06,5.0,0.0
3272.7272727272725,1.2e-06,5.0,0.0
3272.7272727272725,1.2999999999999998e-06,5.0,0.0
3272.7272727272725,1.3999999999999997e-06,5.0,0.0
3272.7272727272725,1.5e-06,5.0,0.0
3272.7272727272725,1.6e-06,5.0,0.0
3272.7272727272725,1.6999999999999998e-06,5.0,0.0
3272.7272727272725,1.7999999999999997e-06,5.0,0.0
3272.7272727272725,1.9e-06,5.0,0.0
3272.7272727272725,2e-06,5.0,0.0
3272.7272727272725,2.1e-06,5.0,0.0
3272.7272727272725,2.1999999999999997e-06,5.0,0.0
3272.7272727272725,2.3e-06,5.0,0.0
3272.7272727272725,2.4e-06,5.0,0.0
3272.7272727272725,2.4999999999999998e-06,5.0,0.0
3272.7272727272725,2.5999999999999997e-06,5.0,0.0
3272.7272727272725,2.6999999999999996e-06,5.0,0.0
3272.7272727272725,2.8e-06,5.0,0.0
3272.7272727272725,2.8999999999999998e-06,5.0,0.0
3272.7272727272725,2.9999999999999997e-06,5.0,0.0
3272.7272727272725,3.1e-06,5.0,0.0
3272.7272727272725,3.2e-06,5.0,0.0
3272.7272727272725,3.2999999999999997e-06,5.0,0.0
3272.7272727272725,3.3999999999999996e-06,5.0,0.0
3272.7272727272725,3.4999999999999995e-06,5.0,0.0
3272.7272727272725,3.6e-06,5.0,0.0
3272.7272727272725,3.6999999999999997e-06,5.0,0.0
3272.7272727272725,3.7999999999999996e-06,5.0,0.0
3272.7272727272725,3.9e-06,5.0,0.0
3272.7272727272725,4e-06,5.0,0.0
3272.7272727272725,4.1e-06,5.0,0.0
3272.7272727272725,4.2e-06,5.0,0.0
3272.7272727272725,4.2999999999999995e-06,5.0,0.0
3272.7272727272725,4.399999999999999e-06,5.0,0.0
3272.7272727272725,4.5e-06,5.0,0.0
3272.7272727272725,4.6e-06,5.0,0.0
3272.7272727272725,4.7e-06,5.0,0.0
3272.7272727272725,4.8e-06,5.0,0.0
3272.7272727272725,4.9e-06,5.0,0.0
3272.7272727272725,4.9999999999999996e-06,5.0,0.0
3272.7272727272725,5.0999999999999995e-06,5.0,0.0
3272.7272727272725,5.199999999999999e-06,5.0,0.0
3272.7272727272725,5.299999999999999e-06,5.0,0.0
3272.7272727272725,5.4e-06,5.0,0.0
3272.7272727272725,5.5e-06,5.0,0.0
3272.7272727272725,5.6e-06,5.0,0.0
3272.7272727272725,5.7e-06,5.0,0.0
3272.7272727272725,5.7999999999999995e-06,5.0,0.0
3272.7272727272725,5.899999999999999e-06,5.0,0.0
3272.7272727272725,5.999999999999999e-06,5.0,0.0
3272.7272727272725,6.1e-06,5.0,0.0
3272.7272727272725,6.2e-06,5.0,0.0
3272.7272727272725,6.3e-06,5.0,0.0
3272.7272727272725,6.4e-06,5.0,0.0
3272.7272727272725,6.5e-06,5.0,0.0
3272.7272727272725,6.5999999999999995e-06,5.0,0.0
3272.7272727272725,6.699999999999999e-06,5.0,0.0
3272.7272727272725,6.799999999999999e-06,5.0,0.0
3272.7272727272725,6.899999999999999e-06,5.0,0.0
3272.7272727272725,7e-06,5.0,0.0
3272.7272727272725,7.1e-06,5.0,0.0
3272.7272727272725,7.2e-06,5.0,0.0
3272.7272727272725,7.2999999999999996e-06,5.0,0.0
3272.7272727272725,7.3999999999999995e-06,5.0,0.0
3272.7272727272725,7.499999999999999e-06,5.0,0.0
3272.7272727272725,7.599999999999999e-06,5.0,0.0
3272.7272727272725,7.7e-06,5.0,0.0
3272.7272727272725,7.8e-06,5.0,0.0
3272.7272727272725,7.9e-06,5.0,0.0
3272.7272727272725,8e-06,5.0,0.0
3272.7272727272725,8.1e-06,5.0,0.0
3272.7272727272725,8.200000000000001e-06,5.0,0.0
3272.7272727272725,8.3e-06,5.0,0.0
3272.7272727272725,8.400000000000001e-06,5.0,0.0
3272.7272727272725,8.5e-06,5.0,0.0
3272.7272727272725,8.6e-06,5.0,0.0
3272.7272727272725,8.7e-06,5.0,0.0
3272.7272727272725,8.8e-06,5.0,0.0
3272.7272727272725,8.900000000000001e-06,5.0,0.0
3272.7272727272725,9e-06,5.0,0.0
3272.7272727272725,9.100000000000001e-06,5.0,0.0
3272.7272727272725,9.2e-06,5.0,0.0
3272.7272727272725,9.3e-06,5.0,0.0
3272.7272727272725,9.4e-06,5.0,0.0
3272.7272727272725,9.5e-06,5.0,0.0
3272.7272727272725,9.6e-06,5.0,0.0
3272.7272727272725,9.7e-06,5.0,0.0
3272.7272727272725,9.800000000000001e-06,5.0,0.0
3272.7272727272725,9.9e-06,5.0,0.0
3272.7272727272725,1e-05,5.0,0.0
3363.6363636363635,1e-07,5.0,0.0
3363.6363636363635,2e-07,5.0,0.0
3363.6363636363635,3e-07,5.0,0.0
3363.6363636363635,4e-07,5.0,0.0
3363.6363636363635,5e-07,5.0,0.0
3363.6363636363635,6e-07,5.0,0.0
3363.6363636363635,7e-07,5.0,0.0
3363.6363636363635,8e-07,5.0,0.0
3363.6363636363635,9e-07,5.0,0.0
3363.6363636363635,1e-06,5.0,0.0
3363.6363636363635,1.1e-06,5.0,0.0
3363.6363636363635,1.2e-06,5.0,0.0
3363.6363636363635,1.2999999999999998e-06,5.0,0.0
3363.6363636363635,1.3999999999999997e-06,5.0,0.0
3363.6363636363635,1.5e-06,5.0,0.0
3363.6363636363635,1.6e-06,5.0,0.0
3363.6363636363635,1.6999999999999998e-06,5.0,0.0
3363.6363636363635,1.7999999999999997e-06,5.0,0.0
3363.6363636363635,1.9e-06,5.0,0.0
3363.6363636363635,2e-06,5.0,0.0
3363.6363636363635,2.1e-06,5.0,0.0
3363.6363636363635,2.1999999999999997e-06,5.0,0.0
3363.6363636363635,2.3e-06,5.0,0.0
3363.6363636363635,2.4e-06,5.0,0.0
3363.6363636363635,2.4999999999999998e-06,5.0,0.0
3363.6363636363635,2.5999999999999997e-06,5.0,0.0
3363.6363636363635,2.6999999999999996e-06,5.0,0.0
3363.6363636363635,2.8e-06,5.0,0.0
3363.6363636363635,2.8999999999999998e-06,5.0,0.0
3363.6363636363635,2.9999999999999997e-06,5.0,0.0
3363.6363636363635,3.1e-06,5.0,0.0
3363.6363636363635,3.2e-06,5.0,0.0
3363.6363636363635,3.2999999999999997e-06,5.0,0.0
3363.6363636363635,3.3999999999999996e-06,5.0,0.0
3363.6363636363635,3.4999999999999995e-06,5.0,0.0
3363.6363636363635,3.6e-06,5.0,0.0
3363.6363636363635,3.6999999999999997e-06,5.0,0.0
3363.6363636363635,3.7999999999999996e-06,5.0,0.0
3363.6363636363635,3.9e-06,5.0,0.0
3363.6363636363635,4e-06,5.0,0.0
3363.6363636363635,4.1e-06,5.0,0.0
3363.6363636363635,4.2e-06,5.0,0.0
3363.6363636363635,4.2999999999999995e-06,5.0,0.0
3363.6363636363635,4.399999999999999e-06,5.0,0.0
3363.6363636363635,4.5e-06,5.0,0.0
3363.6363636363635,4.6e-06,5.0,0.0
3363.6363636363635,4.7e-06,5.0,0.0
3363.6363636363635,4.8e-06,5.0,0.0
3363.6363636363635,4.9e-06,5.0,0.0
3363.6363636363635,4.9999999999999996e-06,5.0,0.0
3363.6363636363635,5.0999999999999995e-06,5.0,0.0
3363.6363636363635,5.199999999999999e-06,5.0,0.0
3363.6363636363635,5.299999999999999e-06,5.0,0.0
3363.6363636363635,5.4e-06,5.0,0.0
3363.6363636363635,5.5e-06,5.0,0.0
3363.6363636363635,5.6e-06,5.0,0.0
3363.6363636363635,5.7e-06,5.0,0.0
3363.6363636363635,5.7999999999999995e-06,5.0,0.0
3363.6363636363635,5.899999999999999e-06,5.0,0.0
